region	chr	midPos	Nsites
(479192,479691)(479200,479699)(479200,479700)	Mt	479450	501	0.114442
(479292,479791)(479300,479799)(479300,479800)	Mt	479550	501	0.113430
(479392,479891)(479400,479899)(479400,479900)	Mt	479650	501	0.109007
(479492,479991)(479500,479999)(479500,480000)	Mt	479750	501	0.102658
(479592,480091)(479600,480099)(479600,480100)	Mt	479850	501	0.113935
(479692,480191)(479700,480199)(479700,480200)	Mt	479950	501	0.109988
(479792,480291)(479800,480299)(479800,480300)	Mt	480050	501	0.111781
(479892,480391)(479900,480399)(479900,480400)	Mt	480150	501	0.116885
(479992,480491)(480000,480499)(480000,480500)	Mt	480250	501	0.115519
(480092,480591)(480100,480599)(480100,480600)	Mt	480350	501	0.105634
(480192,480691)(480200,480699)(480200,480700)	Mt	480450	501	0.104341
(480292,480791)(480300,480799)(480300,480800)	Mt	480550	501	0.100400
(480392,480891)(480400,480899)(480400,480900)	Mt	480650	501	0.101461
(480492,480991)(480500,480999)(480500,481000)	Mt	480750	501	0.112842
(480592,481091)(480600,481099)(480600,481100)	Mt	480850	501	0.114140
(480692,481191)(480700,481199)(480700,481200)	Mt	480950	501	0.107387
(480792,481291)(480800,481299)(480800,481300)	Mt	481050	501	0.119928
(480892,481391)(480900,481399)(480900,481400)	Mt	481150	501	0.115011
(480992,481491)(481000,481499)(481000,481500)	Mt	481250	501	0.105447
(481092,481591)(481100,481599)(481100,481600)	Mt	481350	501	0.108265
(481192,481691)(481200,481699)(481200,481700)	Mt	481450	501	0.113681
(481292,481791)(481300,481799)(481300,481800)	Mt	481550	501	0.103314
(481392,481891)(481400,481899)(481400,481900)	Mt	481650	501	0.110730
(481492,481991)(481500,481999)(481500,482000)	Mt	481750	501	0.111956
(481592,482091)(481600,482099)(481600,482100)	Mt	481850	501	0.107006
(481692,482191)(481700,482199)(481700,482200)	Mt	481950	501	0.110349
(481792,482291)(481800,482299)(481800,482300)	Mt	482050	501	0.113397
(481892,482391)(481900,482399)(481900,482400)	Mt	482150	501	0.104290
(481992,482491)(482000,482499)(482000,482500)	Mt	482250	501	0.100927
(482092,482591)(482100,482599)(482100,482600)	Mt	482350	501	0.097940
(482192,482691)(482200,482699)(482200,482700)	Mt	482450	501	0.088710
(482292,482791)(482300,482799)(482300,482800)	Mt	482550	501	0.085405
(482392,482891)(482400,482899)(482400,482900)	Mt	482650	501	0.095194
(482492,482991)(482500,482999)(482500,483000)	Mt	482750	501	0.095329
(482592,483091)(482600,483099)(482600,483100)	Mt	482850	501	0.091299
(482692,483191)(482700,483199)(482700,483200)	Mt	482950	501	0.101370
(482792,483291)(482800,483299)(482800,483300)	Mt	483050	501	0.099271
(482892,483391)(482900,483399)(482900,483400)	Mt	483150	501	0.098097
(482992,483491)(483000,483499)(483000,483500)	Mt	483250	501	0.102507
(483092,483591)(483100,483599)(483100,483600)	Mt	483350	501	0.115031
(483192,483691)(483200,483699)(483200,483700)	Mt	483450	501	0.120383
(483292,483791)(483300,483799)(483300,483800)	Mt	483550	501	0.129983
(483392,483891)(483400,483899)(483400,483900)	Mt	483650	501	0.136965
(483492,483991)(483500,483999)(483500,484000)	Mt	483750	501	0.138804
(483592,484091)(483600,484099)(483600,484100)	Mt	483850	501	0.131699
(483692,484191)(483700,484199)(483700,484200)	Mt	483950	501	0.124499
(483792,484291)(483800,484299)(483800,484300)	Mt	484050	501	0.122627
(483892,484391)(483900,484399)(483900,484400)	Mt	484150	501	0.111612
(483992,484491)(484000,484499)(484000,484500)	Mt	484250	501	0.101989
(484092,484591)(484100,484599)(484100,484600)	Mt	484350	501	0.102172
(484192,484691)(484200,484699)(484200,484700)	Mt	484450	501	0.098569
(484292,484791)(484300,484799)(484300,484800)	Mt	484550	501	0.094031
(484392,484891)(484400,484899)(484400,484900)	Mt	484650	501	0.094587
(484492,484991)(484500,484999)(484500,485000)	Mt	484750	501	0.099371
(484592,485091)(484600,485099)(484600,485100)	Mt	484850	501	0.098871
(484692,485191)(484700,485199)(484700,485200)	Mt	484950	501	0.107638
(484792,485291)(484800,485299)(484800,485300)	Mt	485050	501	0.107039
(484892,485391)(484900,485399)(484900,485400)	Mt	485150	501	0.101542
(484992,485491)(485000,485499)(485000,485500)	Mt	485250	501	0.099299
(485092,485591)(485100,485599)(485100,485600)	Mt	485350	501	0.098082
(485192,485691)(485200,485699)(485200,485700)	Mt	485450	501	0.088273
(485292,485791)(485300,485799)(485300,485800)	Mt	485550	501	0.090177
(485392,485891)(485400,485899)(485400,485900)	Mt	485650	501	0.101144
(485492,485991)(485500,485999)(485500,486000)	Mt	485750	501	0.101028
(485592,486091)(485600,486099)(485600,486100)	Mt	485850	501	0.101279
(485692,486191)(485700,486199)(485700,486200)	Mt	485950	501	0.110684
(485792,486291)(485800,486299)(485800,486300)	Mt	486050	501	0.104593
(485892,486391)(485900,486399)(485900,486400)	Mt	486150	501	0.112979
(485992,486491)(486000,486499)(486000,486500)	Mt	486250	501	0.108740
(486092,486591)(486100,486599)(486100,486600)	Mt	486350	501	0.119256
(486192,486691)(486200,486699)(486200,486700)	Mt	486450	501	0.110357
(486292,486791)(486300,486799)(486300,486800)	Mt	486550	501	0.117168
(486392,486891)(486400,486899)(486400,486900)	Mt	486650	501	0.109302
(486492,486991)(486500,486999)(486500,487000)	Mt	486750	501	0.117601
(486592,487091)(486600,487099)(486600,487100)	Mt	486850	501	0.106510
(486692,487191)(486700,487199)(486700,487200)	Mt	486950	501	0.112159
(486792,487291)(486800,487299)(486800,487300)	Mt	487050	501	0.115129
(486892,487391)(486900,487399)(486900,487400)	Mt	487150	501	0.112289
(486992,487491)(487000,487499)(487000,487500)	Mt	487250	501	0.114723
(487092,487591)(487100,487599)(487100,487600)	Mt	487350	501	0.122059
(487192,487691)(487200,487699)(487200,487700)	Mt	487450	501	0.119733
(487292,487791)(487300,487799)(487300,487800)	Mt	487550	501	0.119738
(487392,487891)(487400,487899)(487400,487900)	Mt	487650	501	0.110793
(487492,487991)(487500,487999)(487500,488000)	Mt	487750	501	0.109094
(487592,488091)(487600,488099)(487600,488100)	Mt	487850	501	0.100201
(487692,488191)(487700,488199)(487700,488200)	Mt	487950	501	0.099566
(487792,488291)(487800,488299)(487800,488300)	Mt	488050	501	0.085534
(487892,488391)(487900,488399)(487900,488400)	Mt	488150	501	0.100091
(487992,488491)(488000,488499)(488000,488500)	Mt	488250	501	0.092932
(488092,488591)(488100,488599)(488100,488600)	Mt	488350	501	0.099442
(488192,488691)(488200,488699)(488200,488700)	Mt	488450	501	0.103056
(488292,488791)(488300,488799)(488300,488800)	Mt	488550	501	0.110217
(488392,488891)(488400,488899)(488400,488900)	Mt	488650	501	0.104733
(488492,488991)(488500,488999)(488500,489000)	Mt	488750	501	0.114776
(488592,489091)(488600,489099)(488600,489100)	Mt	488850	501	0.113973
(488692,489191)(488700,489199)(488700,489200)	Mt	488950	501	0.116325
(488792,489291)(488800,489299)(488800,489300)	Mt	489050	501	0.118186
(488892,489391)(488900,489399)(488900,489400)	Mt	489150	501	0.125181
(488992,489491)(489000,489499)(489000,489500)	Mt	489250	501	0.119070
(489092,489591)(489100,489599)(489100,489600)	Mt	489350	501	0.114216
(489192,489691)(489200,489699)(489200,489700)	Mt	489450	501	0.111459
(489292,489791)(489300,489799)(489300,489800)	Mt	489550	501	0.107248
(489392,489891)(489400,489899)(489400,489900)	Mt	489650	501	0.097024
(489492,489991)(489500,489999)(489500,490000)	Mt	489750	501	0.104245
(489592,490091)(489600,490099)(489600,490100)	Mt	489850	501	0.112361
(489692,490191)(489700,490199)(489700,490200)	Mt	489950	501	0.116265
(489792,490291)(489800,490299)(489800,490300)	Mt	490050	501	0.122377
(489892,490391)(489900,490399)(489900,490400)	Mt	490150	501	0.123093
(489992,490491)(490000,490499)(490000,490500)	Mt	490250	501	0.120067
(490092,490591)(490100,490599)(490100,490600)	Mt	490350	501	0.118791
(490192,490691)(490200,490699)(490200,490700)	Mt	490450	501	0.113098
(490292,490791)(490300,490799)(490300,490800)	Mt	490550	501	0.108234
(490392,490891)(490400,490899)(490400,490900)	Mt	490650	501	0.117983
(490492,490991)(490500,490999)(490500,491000)	Mt	490750	501	0.111289
(490592,491091)(490600,491099)(490600,491100)	Mt	490850	501	0.114148
(490692,491191)(490700,491199)(490700,491200)	Mt	490950	501	0.119533
(490792,491291)(490800,491299)(490800,491300)	Mt	491050	501	0.125433
(490892,491391)(490900,491399)(490900,491400)	Mt	491150	501	0.121486
(490992,491491)(491000,491499)(491000,491500)	Mt	491250	501	0.124384
(491092,491591)(491100,491599)(491100,491600)	Mt	491350	501	0.121261
(491192,491691)(491200,491699)(491200,491700)	Mt	491450	501	0.117743
(491292,491791)(491300,491799)(491300,491800)	Mt	491550	501	0.125798
(491392,491891)(491400,491899)(491400,491900)	Mt	491650	501	0.123987
(491492,491991)(491500,491999)(491500,492000)	Mt	491750	501	0.116606
(491592,492091)(491600,492099)(491600,492100)	Mt	491850	501	0.114502
(491692,492191)(491700,492199)(491700,492200)	Mt	491950	501	0.120367
(491792,492291)(491800,492299)(491800,492300)	Mt	492050	501	0.107547
(491892,492391)(491900,492399)(491900,492400)	Mt	492150	501	0.099268
(491992,492491)(492000,492499)(492000,492500)	Mt	492250	501	0.114675
(492092,492591)(492100,492599)(492100,492600)	Mt	492350	501	0.112541
(492192,492691)(492200,492699)(492200,492700)	Mt	492450	501	0.114545
(492292,492791)(492300,492799)(492300,492800)	Mt	492550	501	0.122417
(492392,492891)(492400,492899)(492400,492900)	Mt	492650	501	0.132893
(492492,492991)(492500,492999)(492500,493000)	Mt	492750	501	0.123260
(492592,493091)(492600,493099)(492600,493100)	Mt	492850	501	0.127980
(492692,493191)(492700,493199)(492700,493200)	Mt	492950	501	0.122763
(492792,493291)(492800,493299)(492800,493300)	Mt	493050	501	0.114521
(492892,493391)(492900,493399)(492900,493400)	Mt	493150	501	0.112947
(492992,493491)(493000,493499)(493000,493500)	Mt	493250	501	0.112796
(493092,493591)(493100,493599)(493100,493600)	Mt	493350	501	0.110894
(493192,493691)(493200,493699)(493200,493700)	Mt	493450	501	0.105390
(493292,493791)(493300,493799)(493300,493800)	Mt	493550	501	0.103876
(493392,493891)(493400,493899)(493400,493900)	Mt	493650	501	0.100797
(493492,493991)(493500,493999)(493500,494000)	Mt	493750	501	0.102655
(493592,494091)(493600,494099)(493600,494100)	Mt	493850	501	0.096722
(493692,494191)(493700,494199)(493700,494200)	Mt	493950	501	0.094361
(493792,494291)(493800,494299)(493800,494300)	Mt	494050	501	0.099298
(493892,494391)(493900,494399)(493900,494400)	Mt	494150	501	0.103420
(493992,494491)(494000,494499)(494000,494500)	Mt	494250	501	0.099256
(494092,494591)(494100,494599)(494100,494600)	Mt	494350	501	0.101216
(494192,494691)(494200,494699)(494200,494700)	Mt	494450	501	0.101021
(494292,494791)(494300,494799)(494300,494800)	Mt	494550	501	0.091147
(494392,494891)(494400,494899)(494400,494900)	Mt	494650	501	0.086168
(494492,494991)(494500,494999)(494500,495000)	Mt	494750	501	0.089177
(494592,495091)(494600,495099)(494600,495100)	Mt	494850	501	0.091242
(494692,495191)(494700,495199)(494700,495200)	Mt	494950	501	0.094711
(494792,495291)(494800,495299)(494800,495300)	Mt	495050	501	0.108602
(494892,495391)(494900,495399)(494900,495400)	Mt	495150	501	0.103451
(494992,495491)(495000,495499)(495000,495500)	Mt	495250	501	0.103900
(495092,495591)(495100,495599)(495100,495600)	Mt	495350	501	0.103982
(495192,495691)(495200,495699)(495200,495700)	Mt	495450	501	0.109726
(495292,495791)(495300,495799)(495300,495800)	Mt	495550	501	0.101482
(495392,495891)(495400,495899)(495400,495900)	Mt	495650	501	0.112394
(495492,495991)(495500,495999)(495500,496000)	Mt	495750	501	0.108443
(495592,496091)(495600,496099)(495600,496100)	Mt	495850	501	0.106139
(495692,496191)(495700,496199)(495700,496200)	Mt	495950	501	0.096278
(495792,496291)(495800,496299)(495800,496300)	Mt	496050	501	0.106403
(495892,496391)(495900,496399)(495900,496400)	Mt	496150	501	0.101454
(495992,496491)(496000,496499)(496000,496500)	Mt	496250	501	0.107155
(496092,496591)(496100,496599)(496100,496600)	Mt	496350	501	0.112665
(496192,496691)(496200,496699)(496200,496700)	Mt	496450	501	0.116931
(496292,496791)(496300,496799)(496300,496800)	Mt	496550	501	0.112889
(496392,496891)(496400,496899)(496400,496900)	Mt	496650	501	0.112113
(496492,496991)(496500,496999)(496500,497000)	Mt	496750	501	0.110924
(496592,497091)(496600,497099)(496600,497100)	Mt	496850	501	0.109971
(496692,497191)(496700,497199)(496700,497200)	Mt	496950	501	0.108144
(496792,497291)(496800,497299)(496800,497300)	Mt	497050	501	0.098937
(496892,497391)(496900,497399)(496900,497400)	Mt	497150	501	0.103018
(496992,497491)(497000,497499)(497000,497500)	Mt	497250	501	0.099599
(497092,497591)(497100,497599)(497100,497600)	Mt	497350	501	0.102558
(497192,497691)(497200,497699)(497200,497700)	Mt	497450	501	0.103852
(497292,497791)(497300,497799)(497300,497800)	Mt	497550	501	0.111908
(497392,497891)(497400,497899)(497400,497900)	Mt	497650	501	0.115959
(497492,497991)(497500,497999)(497500,498000)	Mt	497750	501	0.110643
(497592,498091)(497600,498099)(497600,498100)	Mt	497850	501	0.107185
(497692,498191)(497700,498199)(497700,498200)	Mt	497950	501	0.120249
(497792,498291)(497800,498299)(497800,498300)	Mt	498050	501	0.111547
(497892,498391)(497900,498399)(497900,498400)	Mt	498150	501	0.108990
(497992,498491)(498000,498499)(498000,498500)	Mt	498250	501	0.115525
(498092,498591)(498100,498599)(498100,498600)	Mt	498350	501	0.112204
(498192,498691)(498200,498699)(498200,498700)	Mt	498450	501	0.103443
(498292,498791)(498300,498799)(498300,498800)	Mt	498550	501	0.105686
(498392,498891)(498400,498899)(498400,498900)	Mt	498650	501	0.103562
(498492,498991)(498500,498999)(498500,499000)	Mt	498750	501	0.105833
(498592,499091)(498600,499099)(498600,499100)	Mt	498850	501	0.110544
(498692,499191)(498700,499199)(498700,499200)	Mt	498950	501	0.105175
(498792,499291)(498800,499299)(498800,499300)	Mt	499050	501	0.109311
(498892,499391)(498900,499399)(498900,499400)	Mt	499150	501	0.106465
(498992,499491)(499000,499499)(499000,499500)	Mt	499250	501	0.104850
(499092,499591)(499100,499599)(499100,499600)	Mt	499350	501	0.105631
(499192,499691)(499200,499699)(499200,499700)	Mt	499450	501	0.114933
(499292,499791)(499300,499799)(499300,499800)	Mt	499550	501	0.112387
(499392,499891)(499400,499899)(499400,499900)	Mt	499650	501	0.112814
(499492,499991)(499500,499999)(499500,500000)	Mt	499750	501	0.108558
(499592,500091)(499600,500099)(499600,500100)	Mt	499850	501	0.105787
(499692,500191)(499700,500199)(499700,500200)	Mt	499950	501	0.095934
(499792,500291)(499800,500299)(499800,500300)	Mt	500050	501	0.094661
(499892,500391)(499900,500399)(499900,500400)	Mt	500150	501	0.093726
(499992,500491)(500000,500499)(500000,500500)	Mt	500250	501	0.103731
(500092,500591)(500100,500599)(500100,500600)	Mt	500350	501	0.098277
(500192,500691)(500200,500699)(500200,500700)	Mt	500450	501	0.101062
(500292,500791)(500300,500799)(500300,500800)	Mt	500550	501	0.103196
(500392,500891)(500400,500899)(500400,500900)	Mt	500650	501	0.099854
(500492,500991)(500500,500999)(500500,501000)	Mt	500750	501	0.094714
(500592,501091)(500600,501099)(500600,501100)	Mt	500850	501	0.103301
(500692,501191)(500700,501199)(500700,501200)	Mt	500950	501	0.104911
(500792,501291)(500800,501299)(500800,501300)	Mt	501050	501	0.100265
(500892,501391)(500900,501399)(500900,501400)	Mt	501150	501	0.113489
(500992,501491)(501000,501499)(501000,501500)	Mt	501250	501	0.114887
(501092,501591)(501100,501599)(501100,501600)	Mt	501350	501	0.103872
(501192,501691)(501200,501699)(501200,501700)	Mt	501450	501	0.101994
(501292,501791)(501300,501799)(501300,501800)	Mt	501550	501	0.111769
(501392,501891)(501400,501899)(501400,501900)	Mt	501650	501	0.102052
(501492,501991)(501500,501999)(501500,502000)	Mt	501750	501	0.104697
(501592,502091)(501600,502099)(501600,502100)	Mt	501850	501	0.112423
(501692,502191)(501700,502199)(501700,502200)	Mt	501950	501	0.113778
(501792,502291)(501800,502299)(501800,502300)	Mt	502050	501	0.111357
(501892,502391)(501900,502399)(501900,502400)	Mt	502150	501	0.107157
(501992,502491)(502000,502499)(502000,502500)	Mt	502250	501	0.105590
(502092,502591)(502100,502599)(502100,502600)	Mt	502350	501	0.102489
(502192,502691)(502200,502699)(502200,502700)	Mt	502450	501	0.104342
(502292,502791)(502300,502799)(502300,502800)	Mt	502550	501	0.103091
(502392,502891)(502400,502899)(502400,502900)	Mt	502650	501	0.123774
(502492,502991)(502500,502999)(502500,503000)	Mt	502750	501	0.132987
(502592,503091)(502600,503099)(502600,503100)	Mt	502850	501	0.129979
(502692,503191)(502700,503199)(502700,503200)	Mt	502950	501	0.131413
(502792,503291)(502800,503299)(502800,503300)	Mt	503050	501	0.132832
(502892,503391)(502900,503399)(502900,503400)	Mt	503150	501	0.117658
(502992,503491)(503000,503499)(503000,503500)	Mt	503250	501	0.109018
(503092,503591)(503100,503599)(503100,503600)	Mt	503350	501	0.115887
(503192,503691)(503200,503699)(503200,503700)	Mt	503450	501	0.112365
(503292,503791)(503300,503799)(503300,503800)	Mt	503550	501	0.115409
(503392,503891)(503400,503899)(503400,503900)	Mt	503650	501	0.121145
(503492,503991)(503500,503999)(503500,504000)	Mt	503750	501	0.122450
(503592,504091)(503600,504099)(503600,504100)	Mt	503850	501	0.118608
(503692,504191)(503700,504199)(503700,504200)	Mt	503950	501	0.131061
(503792,504291)(503800,504299)(503800,504300)	Mt	504050	501	0.121679
(503892,504391)(503900,504399)(503900,504400)	Mt	504150	501	0.120872
(503992,504491)(504000,504499)(504000,504500)	Mt	504250	501	0.123568
(504092,504591)(504100,504599)(504100,504600)	Mt	504350	501	0.124657
(504192,504691)(504200,504699)(504200,504700)	Mt	504450	501	0.117009
(504292,504791)(504300,504799)(504300,504800)	Mt	504550	501	0.120976
(504392,504891)(504400,504899)(504400,504900)	Mt	504650	501	0.123955
(504492,504991)(504500,504999)(504500,505000)	Mt	504750	501	0.126163
(504592,505091)(504600,505099)(504600,505100)	Mt	504850	501	0.124361
(504692,505191)(504700,505199)(504700,505200)	Mt	504950	501	0.117206
(504792,505291)(504800,505299)(504800,505300)	Mt	505050	501	0.113152
(504892,505391)(504900,505399)(504900,505400)	Mt	505150	501	0.098704
(504992,505491)(505000,505499)(505000,505500)	Mt	505250	501	0.091903
(505092,505591)(505100,505599)(505100,505600)	Mt	505350	501	0.102995
(505192,505691)(505200,505699)(505200,505700)	Mt	505450	501	0.099019
(505292,505791)(505300,505799)(505300,505800)	Mt	505550	501	0.098543
(505392,505891)(505400,505899)(505400,505900)	Mt	505650	501	0.104934
(505492,505991)(505500,505999)(505500,506000)	Mt	505750	501	0.104319
(505592,506091)(505600,506099)(505600,506100)	Mt	505850	501	0.091295
